$ID,$ID_NAME,Armor,Description,EXP,EXPClass,Element,Icon,Level,Link_Items,Link_Maps,Name,Race,Rank,Size,Stat_ATTACK_MAGICAL_MAX,Stat_ATTACK_MAGICAL_MIN,Stat_ATTACK_PHYSICAL_MAX,Stat_ATTACK_PHYSICAL_MIN,Stat_Accuracy,Stat_BlockPenetration,Stat_BlockRate,Stat_CON,Stat_CriticalDamage,Stat_CriticalDefense,Stat_CriticalRate,Stat_DEFENSE_MAGICAL,Stat_DEFENSE_PHYSICAL,Stat_DEX,Stat_Evasion,Stat_HP,Stat_INT,Stat_SP,Stat_SPR,Stat_STR,Type
2500395,solo_FD_Bat_big,1,"Acting as Mirtis' scout minion, these bats once lived throughout the world but have grown into a large threat despite their small bodies.",0,0,0,mon_fd_bat_big,300,None,None,Dimension Giant Bat,0,5,1,716,477,1653,1102,300,300,0,122,936,120,360,1379,2068,183,300,48054,61,2796,61,183,0
2500396,solo_Gravegolem_blue,4,"Originally created with good intentions, the golem now lives possessed by evil energy.",0,0,1,mon_gravegolem_blue,300,None,None,Dimension Blue Gravegolem,4,5,1,868,578,918,612,300,420,0,198,617,150,300,2453,2453,91,300,43003,91,3381,106,122,0
2500397,solo_zinutekas_Elite,4,"Though their appearance can be mistaken with other similar-looking monsters, they are artificially constructed by magic.",0,0,1,mon_zinutekas,300,None,None,Dimension Zinutekas,4,5,2,1100,471,1164,499,300,420,0,198,617,150,300,2822,2822,91,300,53754,91,3381,106,122,0
2500398,solo_Beetle_Elite,4,"Compared to other animal species, the Vekarabe didn't change much from their original form when they turned into monsters. However, their aggresion definitely is a new addition.",0,0,7,mon_beetle,300,None,None,Dimension Vekarabe,2,5,2,1334,889,1497,998,210,360,0,122,1041,105,390,1784,1784,213,420,48054,61,3186,91,122,0
2500399,solo_minivern_Elite,3,"Although they are small, they are already hosts. Of course, they will keep growing.",0,0,4,mon_minivern,300,None,None,Dimension Large Minivern,0,5,2,965,790,2115,1731,300,300,0,122,936,120,360,1585,2378,183,300,60068,61,2796,61,183,0
2500400,solo_slime_elite_Big,2,"The slime is an organism in the demon realm. Its population exploded after the time when the plant Geant, especially around the Mage Tower.",0,0,2,mon_slime_elite,300,None,None,Dimension Experimental Slime,1,5,2,2041,1099,843,454,300,300,0,91,512,120,360,2284,1523,61,300,57127,213,4382,183,61,0
2500401,solo_FD_colimen_mage,1,"Among Plant-type monsters, exceptionally, they show tribunal characteristics. In an academic point of view, many people wonder whether they would possess more sociality.",0,0,7,mon_colimen_mage,300,None,None,Dimension Earth Colimen Wizard,5,5,1,1085,723,1209,806,540,270,0,183,617,225,150,1858,1858,91,0,63242,91,3186,91,152,0
2500402,solo_kodomor_purple,3,One of the largest changes after the disappearance of the Goddess' is the fact that underwater creatures started to live on land. Their respiratory organs and blood composition have changed as they started to live on land which caused there to be many colors of Kodomor. Their diet has also changed to accommodate for the change in living conditions.,0,0,4,mon_id_kodomor_purple,300,None,None,Dimension Blue Kodomor,0,5,1,1130,484,2477,1061,300,300,0,122,936,120,360,1379,2068,183,300,48054,61,2796,61,183,0
2500403,solo_Lapemiter,1,"Lapemiter is a unique occupation that is highly respected, but is also looked down upon among Lapes. A Lapemiter serves a religious role, but the other Lapes don't put great emphasis on religious rituals, so they want a Lapemiter to do their exhausting duty.",0,0,2,mon_lapemiter,300,None,None,Dimension Lapemiter,0,5,1,716,477,1653,1102,300,300,0,122,936,120,360,1379,2068,183,300,48054,61,2796,61,183,0
2500404,solo_Lapezard,1,"Unlike the prejudice of the humans, Lapezards are not Lapes that obtained their current status through long training. Most of them are selected by their breeds and they grow up accordingly and receive the necessary food to become a Lapezard.",0,0,2,mon_lapezard,300,None,None,Dimension Lapezard,0,5,1,716,477,1653,1102,300,300,0,122,936,120,360,1379,2068,183,300,48054,61,2796,61,183,0
2500405,solo_Lapfighter,1,"Their status is not high among Lapes, but they are most dangerous and they get encountered often. To receive respect from the other Lapes, they act violently to the ones they encounter with.",0,0,6,mon_lapfighter,300,None,None,Dimension Lapfighter,0,5,1,716,477,1653,1102,300,300,0,122,936,120,360,1379,2068,183,300,48054,61,2796,61,183,0
2500406,solo_Lapflammer,1,"For a Lape to Lapflammer, they just need to obtain the weapons they need. But its not that easy since when Lapflammers die, the weapons also get destroyed so its not that easy for the Lapes.",0,0,2,mon_lapflammer,300,None,None,Dimension Lapflammer,0,5,1,716,477,1653,1102,300,300,0,122,936,120,360,1379,2068,183,300,48054,61,2796,61,183,0
2500407,solo_ferret_archer,1,"Ferret Archers usually engages in battles, but they sometimes shoot down the fruits on tall trees. It's not that other ferrets asked them to do it, but they just do that for fun when they are not engaged in battles.",0,0,7,mon_ferret_archer,300,None,None,Dimension Ferret Archer,0,5,1,716,477,1653,1102,300,300,0,122,936,120,360,1379,2068,183,300,48054,61,2796,61,183,0
2500408,solo_ferret_bearer_elite,1,"They sometimes move the objects, but they usually share the processed fruit products to other ferrets. It is unknown whether they receive any rewards for that or they are responsible to do so.",0,0,7,mon_ferret_bearer_elite,300,None,None,Dimension Ferret Merchant,0,5,1,716,477,1653,1102,300,300,0,122,936,120,360,1379,2068,183,300,48054,61,2796,61,183,0
2500409,solo_ferret_folk,1,"They look small, but they are matured ferrets. They sometimes become other ferrets depending on the properties of the breeds and the environment that they live in.",0,0,7,mon_ferret_folk,300,None,None,Dimension Ferret,0,5,1,716,477,1653,1102,300,300,0,122,936,120,360,1379,2068,183,300,48054,61,2796,61,183,0
2500410,solo_ferret_loader,1,"This ferret does not possess any distinct characteristic. But due to long labor, they possess strong power, so you should not underestimate it.",0,0,7,mon_ferret_loader,300,None,None,Dimension Ferret Loader,0,5,1,716,477,1653,1102,300,300,0,122,936,120,360,1379,2068,183,300,48054,61,2796,61,183,0
2500411,solo_ferret_patter,1,"This ferret does not possess any distinct characteristic. But due to long labor, they possess strong power, so you should not underestimate it.",0,0,7,mon_ferret_patter,300,None,None,Dimension Ferret Empty Porter,0,5,1,716,477,1653,1102,300,300,0,122,936,120,360,1379,2068,183,300,48054,61,2796,61,183,0
2500412,solo_ferret_searcher,1,This ferret is responsible for looking for other enemies and useful fruits.,0,0,7,mon_ferret_searcher,300,None,None,Dimension Ferret Searcher,0,5,1,716,477,1653,1102,300,300,0,122,936,120,360,1379,2068,183,300,48054,61,2796,61,183,0
2500413,solo_ferret_slinger,1,"Like Ferret Archers, they either attack enemies or shoot down the fruits. One advantage they have over archers is that they sometimes use hard fruits as bullets.",0,0,7,mon_ferret_slinger,300,None,None,Dimension Ferret Slinger,0,5,1,716,477,1653,1102,300,300,0,122,936,120,360,1379,2068,183,300,48054,61,2796,61,183,0
2500414,solo_ferret_vendor,1,This ferret has an inferior status compared to the other ferrets. This ferret helps with the works of other ferrets and they also participate in battles.,0,0,7,mon_ferret_vendor,300,None,None,Dimension Ferret Supply Soldier,0,5,1,716,477,1653,1102,300,300,0,122,936,120,360,1379,2068,183,300,48054,61,2796,61,183,0
2500415,solo_Lapeman,1,"It is not assured that the Lapeman is the undead of a Lape. However, the Lapeman mostly receives respect from the other Lapes.",0,0,7,mon_lapeman,300,None,None,Dimension Lapeman,0,5,1,716,477,1653,1102,300,300,0,122,936,120,360,1379,2068,183,300,48054,61,2796,61,183,0
2500416,solo_Wendigo_magician_blue,3,Wendigo Shamans are thought to be able to absorb the powers from their prey. It is not unbelievable when seeing what they are normally up to.,0,0,2,mon_wendigo_magician_blue,300,None,None,Dimension Blue Wendigo Shaman,1,5,1,2203,1468,969,646,300,300,0,91,512,120,360,1986,1324,61,300,45702,213,4382,183,61,0
2500417,solo_Wendigo_bow_white,3,A monster with a habit of baiting and attacking humans.,0,0,2,mon_wendigo_bow_white,300,None,None,Dimension White Wendigo Archer,1,5,1,2203,1468,969,646,300,300,0,91,512,120,360,1986,1324,61,300,45702,213,4382,183,61,0
2500418,solo_Wendigo_archer_gray,3,Wendigo Searcher don't have anything to eat while tracking their targets and will eat their target once they catch them.,0,0,2,mon_wendigo_archer_gray,300,None,None,Dimension White Wendigo Searcher,1,5,1,2203,1468,969,646,300,300,0,91,512,120,360,1986,1324,61,300,45702,213,4382,183,61,0
2500419,solo_Wendigo_archer_blue,3,Wendigo Searcher don't have anything to eat while tracking their targets and will eat their target once they catch them.,0,0,2,mon_wendigo_archer_blue,300,None,None,Dimension Blue Wendigo Searcher,1,5,1,2203,1468,969,646,300,300,0,91,512,120,360,1986,1324,61,300,45702,213,4382,183,61,0
2500420,solo_flask_green,4,A monster derived from a Wizard's personal belongings. It's color varies depending on what it was containing at the time.,0,0,2,mon_flask_green,300,None,None,Dimension Green Flask,4,5,0,691,566,731,598,300,420,0,198,617,150,300,1840,1840,91,300,34402,91,3381,106,122,0
2500421,solo_flask_blue,4,A monster derived from a Wizard's personal belongings. It's color varies depending on what it was containing at the time.,0,0,2,mon_flask_blue,300,None,None,Dimension Blue Flask,4,5,0,691,566,731,598,300,420,0,198,617,150,300,1840,1840,91,300,34402,91,3381,106,122,0
2500422,solo_Kepari_green,1,It has no relation with the Kepa. They are demonic beasts even if they do have a rather high intelligence.,0,0,2,mon_kepari_green,300,None,None,Dimension Green Kepari,1,5,0,1758,753,726,311,300,300,0,91,512,120,360,1490,993,61,300,36561,213,4382,183,61,0
2500423,solo_Kepari_purple,1,It has no relation with the Kepa. They are demonic beasts even if they do have a rather high intelligence.,0,0,2,mon_kepari_purple,300,None,None,Dimension Black Kepari,1,5,0,1758,753,726,311,300,300,0,91,512,120,360,1490,993,61,300,36561,213,4382,183,61,0
2500424,solo_Kepari_mage_green,1,It has no relation with the Kepa. They are demonic beasts even if they do have a rather high intelligence.,0,0,2,mon_kepari_mage_green,300,None,None,Dimension Green Kepari Shaman,1,5,1,1733,1155,716,477,300,300,0,91,512,120,360,1986,1324,61,300,45702,213,4382,183,61,0
2500425,solo_Templeslave_sword_blue,1,Lower ranking demons in the demonic world that have a strong desire to rise through the ranks. These Templeslaves have gained fame as assassins after rising from their low ranks.,0,0,0,mon_templeslave_sword_blue,300,None,None,Dimension Blue Templeslave Assassin,1,5,1,1733,1155,716,477,300,300,0,91,512,120,360,1986,1324,61,300,45702,213,4382,183,61,0
2500426,solo_Templeslave_blue,3,Lower ranking demons in the demonic world that have a strong desire to rise through the ranks. These Templeslaves have gained fame as assassins after rising from their low ranks.,0,0,0,mon_templeslave_blue,300,None,None,Dimension Blue Templeslave,1,5,1,2203,1468,969,646,300,300,0,91,512,120,360,1986,1324,61,300,45702,213,4382,183,61,0
2500427,solo_Templeslave_mage_blue,1,Lower ranking demons in the demonic world that have a strong desire to rise through the ranks. These Templeslaves have gained fame as assassins after rising from their low ranks.,0,0,0,mon_templeslave_mage_blue,300,None,None,Dimension Blue Templeslave Mage,1,5,1,1733,1155,716,477,300,300,0,91,512,120,360,1986,1324,61,300,45702,213,4382,183,61,0
2500428,solo_Infroholder_red,4,The Infro Holder is one of the many mutations caused by the appearance of demons. Individual characteristics are becoming much more apparent after Medzio Diena. All Infro Holder colors are based on which demons they are affected by.,0,0,2,mon_infroholder_red,300,None,None,Dimension Red Infro Holder,1,5,1,1589,1300,656,537,300,300,0,91,512,120,360,1986,1324,61,300,45702,213,4382,183,61,0
2500429,solo_Infroholder_green,4,The Infro Holder is one of the many mutations caused by the appearance of demons. Individual characteristics are becoming much more apparent after Medzio Diena. All Infro Holder colors are based on which demons they are affected by.,0,0,2,mon_infroholder_green,300,None,None,Dimension Green Infro Holder,1,5,1,1589,1300,656,537,300,300,0,91,512,120,360,1986,1324,61,300,45702,213,4382,183,61,0
2500430,solo_Infroholder_bow_red,3,The Infro Holder is one of the many mutations caused by the appearance of demons. Individual characteristics are becoming much more apparent after Medzio Diena. All Infro Holder colors are based on which demons they are affected by.,0,0,0,mon_infroholder_bow_red,300,None,None,Dimension Red Infro Holder Archer,1,5,1,2203,1468,969,646,300,300,0,91,512,120,360,1986,1324,61,300,45702,213,4382,183,61,0
2500431,solo_Infroholder_mage_green,3,The Infro Holder is one of the many mutations caused by the appearance of demons. Individual characteristics are becoming much more apparent after Medzio Diena. All Infro Holder colors are based on which demons they are affected by.,0,0,0,mon_infroholder_mage_green,300,None,None,Dimension Green Infro Holder Shaman,1,5,1,2203,1468,969,646,300,300,0,91,512,120,360,1986,1324,61,300,45702,213,4382,183,61,0
2500432,solo_Repusbunny_red,3,A Lepusbunny that is imitating Lepusbunny Assassins. Imitation does not have any consequences in their society.,0,0,4,mon_repusbunny_red,300,None,None,Dimension Red Lepusbunny,0,5,1,1050,565,2300,1238,300,300,0,122,936,120,360,1379,2068,183,300,48054,61,2796,61,183,0
2500433,solo_Repusbunny_green,3,A Lepusbunny that is imitating Lepusbunny Assassins. Imitation does not have any consequences in their society.,0,0,4,mon_repusbunny_green,300,None,None,Dimension Green Lepusbunny,0,5,1,1050,565,2300,1238,300,300,0,122,936,120,360,1379,2068,183,300,48054,61,2796,61,183,0
2500434,solo_Repusbunny_purple,3,A Lepusbunny that is imitating Lepusbunny Assassins. Imitation does not have any consequences in their society.,0,0,4,mon_repusbunny_purple,300,None,None,Dimension Blue Lepusbunny,0,5,1,1050,565,2300,1238,300,300,0,122,936,120,360,1379,2068,183,300,48054,61,2796,61,183,0
2500435,solo_Repusbunny_mage_green,3,It is said that Lepusbunny Mages are the most talented among all of the species to suddenly have magical powers after Medzio Diena.,0,0,4,mon_repusbunny_mage_green,300,None,None,Dimension Green Lepusbunny Wizard,0,5,1,969,646,2123,1415,300,300,0,122,936,120,360,1379,2068,183,300,48054,61,2796,61,183,0
2500436,solo_Repusbunny_bow_red,3,"Lepusbunny Assassins are known to kill their own as well. They change the colors that they wear depending on their kill count. The order of the colors are from the lowest red to green, blue and finally black.",0,0,2,mon_repusbunny_bow_red,300,None,None,Dimension Red Lepusbunny Assassin,0,5,1,969,646,2123,1415,300,300,0,122,936,120,360,1379,2068,183,300,48054,61,2796,61,183,0
2500437,solo_Repusbunny_bow_green,3,"Lepusbunny Assassins are known to kill their own as well. They change the colors that they wear depending on their kill count. The order of the colors are from the lowest red to green, blue and finally black.",0,0,4,mon_repusbunny_bow_green,300,None,None,Dimension Green Lepusbunny Assassin,0,5,1,969,646,2123,1415,300,300,0,122,936,120,360,1379,2068,183,300,48054,61,2796,61,183,0
2500438,solo_Repusbunny_bow_purple,3,"Lepusbunny Assassins are known to kill their own as well. They change the colors that they wear depending on their kill count. The order of the colors are from the lowest red to green, blue and finally black.",0,0,4,mon_repusbunny_bow_purple,300,None,None,Dimension Blue Lepusbunny Assassin,0,5,1,969,646,2123,1415,300,300,0,122,936,120,360,1379,2068,183,300,48054,61,2796,61,183,0
2500439,solo_Deadbornscab_red,3,There are some instances Deadborns was born from the shells the Deadborns molted out or from the parts that were seperated from the bodies due to injuries. The original Deadborns had the tendency to discriminate these newcomers and humans also distinguish them from the original ones.,0,0,0,mon_deadbornscab_red,300,None,None,Dimension Red Deadborn Scap,1,5,1,2203,1468,969,646,300,300,0,91,512,120,360,1986,1324,61,300,45702,213,4382,183,61,0
