$ID,$ID_NAME,Armor,Description,EXP,EXPClass,Element,Icon,Level,Link_Items,Link_Maps,Name,Race,Rank,Size,Stat_ATTACK_MAGICAL_MAX,Stat_ATTACK_MAGICAL_MIN,Stat_ATTACK_PHYSICAL_MAX,Stat_ATTACK_PHYSICAL_MIN,Stat_Accuracy,Stat_BlockPenetration,Stat_BlockRate,Stat_CON,Stat_CriticalDamage,Stat_CriticalDefense,Stat_CriticalRate,Stat_DEFENSE_MAGICAL,Stat_DEFENSE_PHYSICAL,Stat_DEX,Stat_Evasion,Stat_HP,Stat_INT,Stat_SP,Stat_SPR,Stat_STR,Type
2500545,solo_Ponpon,1,식물 전체가 아니라 식물의 특정 부위가 몬스터가 되는 일도 흔합니다. 폰폰의 경우 열매가 변형된 것입니다.,0,0,7,mon_ponpon,300,None,None,이공간의 폰폰,5,5,1,2170,1446,2418,1612,540,270,0,183,617,450,150,3717,3717,91,0,63242,91,3186,91,152,0
2500546,solo_Kanchobird,3,굳이 설명하지 않아도 두터운 부리에 공격당하는 일이 많이 아프다는 사실을 알 것이라 생각합니다,0,0,7,mon_kanchobird,300,None,None,이공간의 칸쵸버드,5,5,1,2892,1928,3141,2094,540,270,0,183,617,450,150,3717,3717,91,0,63242,91,3186,91,152,0
2500547,solo_truffle_red,3,원인은 모르나 인간을 극히 증오하는 몬스터이며 생존이나 먹이보다 인간을 공격하기 좋아합니다. 붉은 트리펠리는 자기 몸의 버섯은 먹지 않는 성향이 있습니다.,0,0,5,mon_truffle_red,300,None,None,이공간의 붉은 트리펠리,0,5,0,1826,983,4000,2154,300,300,0,122,936,240,360,2068,3102,183,300,38443,61,2796,61,183,0
2500548,solo_beeterineas,4,비테로스들의 위장은 간단하지만 효과적입니다. 공연히 움직이는 나뭇잎을 만지려 하지 마십시오 찔립니다.,0,0,7,mon_beeterineas,300,None,None,이공간의 비테리나스,2,5,1,2251,1842,2525,2066,210,360,0,122,1041,210,390,3102,3102,213,420,38443,61,3186,91,122,0
2500549,solo_beeteroxia,4,비테로스들의 위장은 간단하지만 효과적입니다. 공연히 움직이는 나뭇잎을 만지려 하지 마십시오 찔립니다.,0,0,7,mon_beeteroxia,300,None,None,이공간의 비테록시아,2,5,1,2251,1842,2525,2066,210,360,0,122,1041,210,390,3102,3102,213,420,38443,61,3186,91,122,0
2500550,solo_beeto,4,비테로스들의 위장은 간단하지만 효과적입니다. 공연히 움직이는 나뭇잎을 만지려 하지 마십시오 찔립니다.,0,0,7,mon_beeto,300,None,None,이공간의 비토,2,5,1,2251,1842,2525,2066,210,360,0,122,1041,210,390,3102,3102,213,420,38443,61,3186,91,122,0
2500551,solo_PagAmpullar,1,페이그족은 고위 마족에 속합니다. 이들의 잔혹함은 같은 마족들도 두려움을 느낍니다. 강하다기 보다는 마왕 카르타스의 비호를 받았기에 다른 마족들을 괴롭히는 일만 하던 페이그들은 다른 마족들의 청원을 받아들인 길티네에 의해 마계를 떠나 우리 세상에 나타나기 시작했습니다. 페이그 앰퓰러는 이런 저런 잔심부름을 하다가 상급 페이그가 자리를 비우면 그 자투리 시간에 다른 종족을 고문합니다.,0,0,0,mon_pagampullar,300,None,None,이공간의 페이그 앰퓰러,1,5,1,3467,2311,1432,955,300,300,0,91,512,240,360,3973,2648,61,300,45702,213,4382,183,61,0
2500552,solo_PagWheeler,4,페이그족은 고위 마족에 속합니다. 이들의 잔혹함은 같은 마족들도 두려움을 느낍니다. 강하다기 보다는 마왕 카르타스의 비호를 받았기에 다른 마족들을 괴롭히는 일만 하던 페이그들은 다른 마족들의 청원을 받아들인 길티네에 의해 마계를 떠나 우리 세상에 나타나기 시작했습니다.,0,0,0,mon_pagwheeler,300,None,None,이공간의 페이그 윌러,1,5,1,3467,2311,1432,955,300,300,0,91,512,240,360,3973,2648,61,300,45702,213,4382,183,61,0
2500553,solo_PagSawyer,1,페이그족은 고위 마족에 속합니다. 이들의 잔혹함은 같은 마족들도 두려움을 느낍니다. 강하다기 보다는 마왕 카르타스의 비호를 받았기에 다른 마족들을 괴롭히는 일만 하던 페이그들은 다른 마족들의 청원을 받아들인 길티네에 의해 마계를 떠나 우리 세상에 나타나기 시작했습니다. 소여의 소원은 다른 소여가 나타나기 전에 혼자서 희생자 하나를 모두 원하는 크기로 절단하는 일입니다. 이 일은 동료 소여들이 곧 모여들기 때문에 이루어지기 어렵습니다.,0,0,0,mon_pagsawyer,300,None,None,이공간의 페이그 소여,1,5,0,3015,2010,1245,830,300,300,0,91,512,240,360,2980,1986,61,300,36561,213,4382,183,61,0
2500554,solo_PagNanny,1,페이그족은 고위 마족에 속합니다. 이들의 잔혹함은 같은 마족들도 두려움을 느낍니다. 강하다기 보다는 마왕 카르타스의 비호를 받았기에 다른 마족들을 괴롭히는 일만 하던 페이그들은 다른 마족들의 청원을 받아들인 길티네에 의해 마계를 떠나 우리 세상에 나타나기 시작했습니다. 내니는 희생자를 납치하는 일을 주로 맡습니다.,0,0,0,mon_pagnanny,300,None,None,이공간의 페이그 내니,1,5,1,3467,2311,1432,955,300,300,0,91,512,240,360,3973,2648,61,300,45702,213,4382,183,61,0
2500555,solo_PagNurse,1,페이그족은 고위 마족에 속합니다. 이들의 잔혹함은 같은 마족들도 두려움을 느낍니다. 강하다기 보다는 마왕 카르타스의 비호를 받았기에 다른 마족들을 괴롭히는 일만 하던 페이그들은 다른 마족들의 청원을 받아들인 길티네에 의해 마계를 떠나 우리 세상에 나타나기 시작했습니다. 페이그 널스의 태도는 이런 것입니다. '일단 살려놓아야 괴롭힐 것 아닌가?',0,0,0,mon_pagnurse,300,None,None,이공간의 페이그 널스,1,5,1,3467,2311,1432,955,300,300,0,91,512,240,360,3973,2648,61,300,45702,213,4382,183,61,0
2500556,solo_PagEmitter,1,"페이그족은 고위 마족에 속합니다. 이들의 잔혹함은 같은 마족들도 두려움을 느낍니다. 강하다기 보다는 마왕 카르타스의 비호를 받았기에 다른 마족들을 괴롭히는 일만 하던 페이그들은 다른 마족들의 청원을 받아들인 길티네에 의해 마계를 떠나 우리 세상에 나타나기 시작했습니다. 이미터가 장비에 뭘 넣고 다닐지는 신만이 아니, 마신도 모르는 일입니다.",0,0,0,mon_pagemitter,300,None,None,이공간의 페이그 이미터,1,5,1,3467,2311,1432,955,300,300,0,91,512,240,360,3973,2648,61,300,45702,213,4382,183,61,0
2500557,solo_PagDoper,1,페이그족은 고위 마족에 속합니다. 이들의 잔혹함은 같은 마족들도 두려움을 느낍니다. 강하다기 보다는 마왕 카르타스의 비호를 받았기에 다른 마족들을 괴롭히는 일만 하던 페이그들은 다른 마족들의 청원을 받아들인 길티네에 의해 마계를 떠나 우리 세상에 나타나기 시작했습니다. 도퍼에게 걸리면 뭔가를 받아마실 입이 있다는 사실이 원망스러울 겁니다.,0,0,7,mon_pagdoper,300,None,None,이공간의 페이그 도퍼,1,5,1,3467,2311,1432,955,300,300,0,91,512,240,360,3973,2648,61,300,45702,213,4382,183,61,0
2500558,solo_charog,1,마계 개구리의 변형 몬스터입니다. 현재는 그 원형을 알아보기 어려울 만큼 심하게 변형된 몬스터입니다.,0,0,0,mon_charog,300,None,None,이공간의 차로그,1,5,1,3467,2311,1432,955,300,300,0,91,512,240,360,3973,2648,61,300,45702,213,4382,183,61,0
2500559,solo_charcoal_walker,1,정말 마족들이 이 몬스터를 무시하고 땔감 삼아 희생시키는 경우가 있는지는 아직 모릅니다.,0,0,0,mon_charcoal_walker,300,None,None,이공간의 차콜워커,1,5,0,3015,2010,1245,830,300,300,0,91,512,240,360,2980,1986,61,300,36561,213,4382,183,61,0
2500560,solo_FD_Flamme_priest,1,이 족속은 제스티가 수백 년 전에 길티네로부터 계시 추적의 임무를 받았을 때부터 결성하기 시작하였습니다. 신수의 날 이후 그간 만들어진 플라메와 그 아종이 그들의 창조자인 제스티의 명령을 받아 곳곳에 투입되었습니다. 플라메는 각자의 개성과 취향이 강하고 독특하기 때문에 들고 있는 무기나 치장한 색상 등은 아무런 의미가 없습니다. 이 점은 색상과 직군이 고정된 다른 마족과는 확연한 차이입니다. 즉 오늘의 노란 플라메 궁수는 내일은 초록 플라메 메이지로 나타날 수 있습니다.,0,0,2,mon_fd_flamme_priest,300,None,None,이공간의 플라메,1,5,1,3467,2311,1432,955,300,300,0,91,512,240,360,3973,2648,61,300,45702,213,4382,183,61,0
2500561,solo_FD_Flamme_archer,1,이 족속은 제스티가 수백 년 전에 길티네로부터 계시 추적의 임무를 받았을 때부터 결성하기 시작하였습니다. 신수의 날 이후 그간 만들어진 플라메와 그 아종이 그들의 창조자인 제스티의 명령을 받아 곳곳에 투입되었습니다. 플라메는 각자의 개성과 취향이 강하고 독특하기 때문에 들고 있는 무기나 치장한 색상 등은 아무런 의미가 없습니다. 이 점은 색상과 직군이 고정된 다른 마족과는 확연한 차이입니다. 즉 오늘의 노란 플라메 궁수는 내일은 초록 플라메 메이지로 나타날 수 있습니다.,0,0,2,mon_fd_flamme_archer,300,None,None,이공간의 플라메 궁수,1,5,1,3467,2311,1432,955,300,300,0,91,512,240,360,3973,2648,61,300,45702,213,4382,183,61,0
2500562,solo_FD_Flamme_mage,1,이 족속은 제스티가 수백 년 전에 길티네로부터 계시 추적의 임무를 받았을 때부터 결성하기 시작하였습니다. 신수의 날 이후 그간 만들어진 플라메와 그 아종이 그들의 창조자인 제스티의 명령을 받아 곳곳에 투입되었습니다. 플라메는 각자의 개성과 취향이 강하고 독특하기 때문에 들고 있는 무기나 치장한 색상 등은 아무런 의미가 없습니다. 이 점은 색상과 직군이 고정된 다른 마족과는 확연한 차이입니다. 즉 오늘의 노란 플라메 궁수는 내일은 초록 플라메 메이지로 나타날 수 있습니다.,0,0,0,mon_fd_flamme_mage,300,None,None,이공간의 플라메 마법사,1,5,1,3467,2311,1432,955,300,300,0,91,512,240,360,3973,2648,61,300,45702,213,4382,183,61,0
2500563,solo_FD_Flamil,1,이 족속은 제스티가 수백 년 전에 길티네로부터 계시 추적의 임무를 받았을 때부터 결성하기 시작하였습니다. 신수의 날 이후 그간 만들어진 플라메와 그 아종들이 그들의 창조자신 제스티의 명령을 받아 곳곳에 투입되었습니다.,0,0,0,mon_fd_flamil,300,None,None,이공간의 플라밀,1,5,1,3467,2311,1432,955,300,300,0,91,512,240,360,3973,2648,61,300,45702,213,4382,183,61,0
2500564,solo_FD_Flamag,1,이 족속은 제스티가 수백 년 전에 길티네로부터 계시 추적의 임무를 받았을 때부터 결성하기 시작하였습니다. 신수의 날 이후 그간 만들어진 플라메와 그 아종이 그들의 창조자인 제스티의 명령을 받아 곳곳에 투입되었습니다,0,0,0,mon_fd_flamag,300,None,None,이공간의 플라마그,1,5,1,3467,2311,1432,955,300,300,0,91,512,240,360,3973,2648,61,300,45702,213,4382,183,61,0
2500565,solo_FD_Flak,1,이 족속은 제스티가 수백 년 전에 길티네로부터 계시 추적의 임무를 받았을 때부터 결성하기 시작하였습니다. 신수의 날 이후 그간 만들어진 플라메와 그 아종이 그들의 창조자인 제스티의 명령을 받아 곳곳에 투입되었습니다.,0,0,0,mon_fd_flak,300,None,None,이공간의 플락,1,5,1,3467,2311,1432,955,300,300,0,91,512,240,360,3973,2648,61,300,45702,213,4382,183,61,0
2500566,solo_Sec_Onion_Red,1,그리 강한 몬스터는 아니지만 섣불리 공격했다간 눈에서 눈물을 쏟게 될겁니다. 나이가 들면 붉어지는 경향이 있습니다.,0,0,2,mon_onion_red,300,None,None,이공간의 붉은 케파,5,5,0,1887,1258,2103,1402,540,270,0,183,617,450,150,2788,2788,91,0,50594,91,3186,91,152,0
2500567,solo_Sec_Chupacabra_Blue,3,초목재앙 이후 수가 늘어나면서 인간과 영역을 다투는 경향이 커졌습니다.,0,0,1,mon_chupacabra_blue,300,None,None,이공간의 츄파카브라,0,5,0,1826,983,4000,2154,300,300,0,122,936,240,360,2068,3102,183,300,38443,61,2796,61,183,0
2500568,solo_Sec_chupaluka,3,마족이 츄파카브라를 이용해 만들어 낸 몬스터로 추측되고 있습니다.,0,0,0,mon_chupaluka,300,None,None,이공간의 츄파루카,0,5,1,2100,1130,4600,2477,300,300,0,122,936,240,360,2758,4137,183,300,48054,61,2796,61,183,0
2500569,solo_Sec_arburn_pokubu,3,"다른 주의사항도 많지만, 돌진에 찔리지 마십시오.",0,0,5,mon_sec_arburn_pokubu,300,None,None,이공간의 포쿠본,0,5,2,1931,1580,4231,3462,300,300,0,122,936,240,360,3171,4757,183,300,60068,61,2796,61,183,0
2500570,solo_Sec_goblin_archer_blue,3,부베궁수는 투사무기에 특화된 모습을 보입니다. 혹자는 이런 점을 들어 부베의 직군이 명확히 짜져있다고 주장합니다.,0,0,1,mon_sec_goblin_archer_blue,300,None,None,이공간의 푸른 부베 궁수,0,5,1,1938,1292,4246,2831,300,300,0,122,936,240,360,2758,4137,183,300,48054,61,2796,61,183,0
2500571,solo_Sec_Weaver,1,위버가 돌로 된 실을 잣는다는 소문이 있습니다.,0,0,1,mon_weaver,300,None,None,이공간의 위버,2,5,1,2251,1842,2525,2066,210,360,0,122,1041,210,390,3102,3102,213,420,38443,61,3186,91,122,0
2500572,solo_Sec_Yekubite,1,예쿱은 마계에서 악명를 떨친 존재이며 많은 분신을 낳아 세상에 퍼뜨렸습니다. 에큐바이트는 그런 분신들에게 붙여진 이름입니다.,0,0,4,mon_yekubite,300,None,None,이공간의 에큐바이트,2,5,1,2251,1842,2525,2066,210,360,210,122,1041,210,390,3102,3102,213,420,38443,61,3186,91,122,0
2500573,solo_Sec_varv,3,작지만 본래보다 커진 바브는 끝없이 생명체의 살을 노립니다.,0,0,7,mon_varv,300,None,None,이공간의 바브,2,5,0,3130,1685,3411,1837,210,360,0,122,1041,210,390,2327,2327,213,420,30755,61,3186,91,122,0
2500574,solo_Sec_Bat,3,미르티스가 정찰을 위해 세계 곳곳에 퍼뜨린 박쥐는 이제 본체와 상관없이 증식하며 위협이 되고 있습니다.,0,0,0,mon_bat,300,None,None,이공간의 박쥐,1,5,0,4470,1916,1966,842,300,300,0,91,512,240,360,2980,1986,61,300,36561,213,4382,183,61,0
2500575,solo_Sec_banshee_purple,2,여러 이유로 마계에 발들 디딘 사람들의 영혼이 이제 악령이 되어 세상에 나타났습니다. 마계에서 많은 공을 세운 개체가 보통 이런 색입니다.,0,0,0,mon_sec_banshee_purple,300,None,None,이공간의 검은 밴시,1,5,1,3756,2022,1552,835,300,300,0,91,512,240,360,3973,2648,61,300,45702,213,4382,183,61,0
2500576,solo_Sec_bubbe_mage_priest,1,부베 주술사는 주술 능력이 없지는 않지만 주로 그림이나 문신 따위를 그려주는 심리적인 방법으로 다른 부베들을 고무시킵니다.,0,0,2,mon_bubbe_mage_priest,300,None,None,이공간의 부베 주술사,0,5,1,1432,955,3307,2205,300,300,0,122,936,240,360,2758,4137,183,300,48054,61,2796,61,183,0
2500577,solo_Sec_Grummer,1,그루머가 뿜어내는 연기는 매우 독성이 강하고 오래가니 주의를 요합니다,0,0,7,mon_grummer,300,None,None,이공간의 그루머,2,5,1,3070,1023,3443,1147,210,360,0,122,1041,210,390,3102,3102,213,420,38443,61,3186,91,122,0
2500578,solo_Loktanun,3,록타눈은 변이전부터 날지 못하는 새였습니다.,0,0,7,mon_loktanun,300,None,None,이공간의 록타눈,0,5,1,1777,1453,3892,3185,300,300,0,122,936,240,360,2758,4137,183,300,48054,61,2796,61,183,0
2500579,solo_Rajapearlite_purple,1,라자펄의 유체에 해당합니다. 검은 색인 것은 성장 과정의 어느 시점에서 유령과 접촉한 탓입니다.,0,0,4,mon_rajapearlite_purple,300,None,None,이공간의 검은 라자펄라이트,0,5,1,1432,955,3307,2205,300,300,0,122,936,240,360,2758,4137,183,300,48054,61,2796,61,183,0
2500580,solo_humming_bud_purple,1,날카로운 침에 쏘이면 한동안 통증이 지속되니 주의하세요.,0,0,7,mon_humming_bud_purple,300,None,None,이공간의 갈색 허밍버드,5,5,1,2170,1446,2418,1612,540,270,0,183,617,450,150,3717,3717,91,0,63242,91,3186,91,152,0
2500581,solo_slime_dark_blue,2,슬라임은 최종 형태는 비슷해도 원형이 되는 물질의 차이에 따라 다양한 종류가 생깁니다. 특히 이 색깔의 슬라임은 강한 마법 물질을 흡수한 사례입니다.,0,0,0,mon_slime_dark_blue,300,None,None,이공간의 푸른 슬라임,4,5,1,2025,868,2142,918,300,420,0,198,617,300,300,4907,4907,91,300,43003,91,3381,106,122,0
2500582,solo_Sec_merog_wizzard,3,메로그의 변종입니다. 메로그들의 차이는 단순한 변이 과정의 차이에서 기인한 것으로 추측됩니다.,0,0,4,mon_merog_wizzard,300,None,None,이공간의 메로그 주술사,0,5,1,1938,1292,4246,2831,300,300,0,122,936,240,360,2758,4137,183,300,48054,61,2796,61,183,0
2500583,solo_Sec_merog_wogu,3,"본능적으로 공격하지만, 지능에 못지 않은 능력을 보여주는 파충류 변이 몬스터입니다.",0,0,7,mon_merog_wogu,300,None,None,이공간의 메로그 독침술사,0,5,1,2261,969,4954,2123,300,300,0,122,936,240,360,2758,4137,183,300,48054,61,2796,61,183,0
2500584,solo_Sec_Gravegolem,4,본래는 좋은 의도로 만들어졌으나 지금은 악한 기운에 영향을 받아 움직이는 골렘입니다.,0,0,1,mon_gravegolem,300,None,None,이공간의 묘지골렘,4,5,1,1736,1157,1836,1224,300,420,0,198,617,300,300,4907,4907,91,300,43003,91,3381,106,122,0
2500585,solo_Pagclamper,4,페이그족은 고위 마족에 속합니다. 이들의 잔혹함은 같은 마족들도 두려움을 느낍니다. 강하다기 보다는 마왕 카르타스의 비호를 받았기에 다른 마족들을 괴롭히는 일만 하던 페이그들은 다른 마족들의 청원을 받아들인 길티네에 의해 마계를 떠나 우리 세상에 나타나기 시작했습니다. 클램퍼는 희생자를 운반하거나 마지막으로 죽이는 등 다양한 일을 합니다.,0,0,0,mon_pagclamper,300,None,None,이공간의 페이그 클램퍼,1,5,1,3467,2311,1432,955,300,300,0,91,512,240,360,3973,2648,61,300,45702,213,4382,183,61,0
